step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp
23080,0.512529188956586,0.5054715370511454,0.10566512803583804,0.055281232633786564,0.02229236213073979,2.8346675956631232e-09,0.47055805385607985,0.4446482746559755,0.12036235830110609,0.09349063122177119,0.03826664202204087,2.2620507782597938e-09
23120,0.5117660466004291,0.5047152211124192,0.11159640352669485,0.0557851467486529,0.01876937762050857,2.554098238194646e-09,0.47500216502576226,0.44434869758114304,0.12688844597590473,0.09048778826199837,0.036768311387968905,3.112819624953963e-09
23160,0.5147785243430748,0.5015194455673853,0.11880498882279536,0.040417420312203314,0.012408737615141642,3.53249389921725e-09,0.47916660557235324,0.4430444342060929,0.13434841916775936,0.08551011340933345,0.03970957995110067,2.4012877691707538e-09
23200,0.518561389382514,0.4978825688064759,0.12526120759004747,0.03686059828720586,0.02662083831267793,1.7766707594399728e-09,0.48231587325350167,0.4402842884620307,0.1414395059140313,0.08693247481937234,0.03683453649808345,2.6370809225306467e-09
23240,0.5220648451066073,0.49415162278248226,0.13209613568813391,0.052415461762731534,0.020856847138426695,1.3924122857381209e-09,0.4842194733764759,0.4358920164985759,0.14924264389068365,0.09530737850118977,0.024317605380982262,3.299687031914063e-09
23280,0.5253029966693776,0.49044384326139934,0.1407504897775451,0.04990756896048797,0.012445687423418887,3.60061623464624e-09,0.48529369911034914,0.43034729719497655,0.15932254522412576,0.09511113731187873,0.03477933210729968,3.919194936727086e-09
23320,0.5281637434976911,0.4870772145405653,0.1506420454647504,0.034589228904388925,0.012581667790343195,1.748591546787956e-09,0.4860324844221053,0.4247551720242297,0.1716329020648191,0.09085166950912515,0.030008421871386116,3.736162792617388e-09
23360,0.5297609116819119,0.48408460832531663,0.15994189854119426,0.04729395488016456,0.01606990356428446,2.9751131087422426e-09,0.4867297277341093,0.41983889263612745,0.18444864616744475,0.0951437665780757,0.038352691360178486,1.6668402498597038e-09
23400,0.5300247796812282,0.48108488411743333,0.16830100969993514,0.062198124746058035,0.013792273211583952,4.217041370297983e-09,0.48815716712921897,0.4152129857341232,0.19693104066244224,0.10234426092264574,0.04977131011500906,2.462098094691949e-09
23440,0.530261606188886,0.4785488120081633,0.17677780705931745,0.06503051414826388,0.017506764854501,2.967188045398299e-09,0.49072047726552315,0.4107429287548703,0.2089619186536077,0.1053202370647828,0.0446034072075336,4.016112963484644e-09
23480,0.5306948869583006,0.4773120337219831,0.18463482962872363,0.06719434567880433,0.018102282745432456,3.733140271441044e-09,0.4925764037689923,0.40690172527392565,0.21898668196567417,0.10250660600566816,0.03912754219092918,1.8452698001474846e-09
23520,0.5303810666053964,0.4767973336647233,0.1898673429447288,0.07804577407508372,0.017114288774545253,3.528947370415001e-09,0.4914146361391077,0.40372397716407316,0.22459439585017602,0.10053303528116539,0.030737792989526943,2.677379775063614e-09
23560,0.5296629628358903,0.4766810810794016,0.1920423795980972,0.08844658439017225,0.017767959983947722,4.174367677770201e-09,0.48768416192090247,0.4021857284383284,0.2249615010721465,0.10559851517927257,0.017167477510512154,1.9793378096223795e-09
23600,0.5293854772028421,0.47787602905644266,0.19270169260101114,0.09155413173939339,0.01866583087523166,2.7407067573318112e-09,0.48378314487299706,0.4039360282418023,0.2217782118833447,0.1137183532416958,0.009695177953868556,2.9256061993447015e-09
23640,0.5286250150485334,0.4798889633666269,0.1933725075056979,0.09011601726555156,0.019105533475567076,3.1041061218737626e-09,0.4816012501112125,0.40792058384339014,0.21923455436993966,0.11927379911779092,0.020717753363891103,2.0427510700294834e-09
23680,0.526458828256423,0.48139996914497446,0.19414057288865794,0.09550560192401233,0.01918877701503729,2.4998236747975476e-09,0.4817689839824105,0.41152243812673295,0.22024672776365914,0.12343320252479324,0.03400279407296303,3.5399521851675852e-09
23720,0.524139008606959,0.4827272054754378,0.1944948199856743,0.1044181768407664,0.01945187638249967,3.058737151584144e-09,0.483674527561292,0.4143700103249757,0.22339529060957336,0.12839069574951223,0.04204891201019273,4.264695912670435e-09
23760,0.5227104109189776,0.48455076686048126,0.19473307672388476,0.1037764376484072,0.019906244396390414,3.972077541611691e-09,0.4853473244965208,0.4174112218878083,0.22626578636845623,0.12860876621551665,0.03923810583581369,2.167673849942832e-09
23800,0.5214780617593916,0.4863562403383539,0.1954269788699701,0.09721314482717398,0.02010067780097744,2.0289750557599314e-09,0.48478553988852774,0.4206450815427499,0.22735654432941943,0.12321420634016612,0.022238029486481122,2.6733330883890867e-09
23840,0.5198413804713626,0.4875727555280904,0.19640896334854205,0.1016689782466054,0.021552223974304032,3.5199124073262544e-09,0.48188443375863316,0.42352127997243055,0.2264029570647262,0.12202094314949156,0.020611642028757905,3.969233604680996e-09
23880,0.5184143911878474,0.4885330905427302,0.1970756539500033,0.10814052427977718,0.022479396385471462,3.2025640975765658e-09,0.4783637938696997,0.42556295514250403,0.22420271512515172,0.1257667279845533,0.017397946308077214,2.923409065284321e-09
23920,0.5183748299461955,0.48989252232089897,0.1965158095899485,0.10477749683324143,0.021569190142984404,2.7267873289911446e-09,0.4760381587971866,0.42639848689768983,0.22160399407600323,0.12599760687139966,0.03276715580833231,3.07163180863411e-09
23960,0.5196233807874109,0.49174836026914054,0.19432793068727897,0.0995124031252078,0.021248931462138708,3.3820985175703027e-09,0.47495537728464465,0.4260557403783835,0.21919212576481775,0.12634103898743762,0.04607824415689705,3.276766715413607e-09
24000,0.5202902724074177,0.4936807815301394,0.19107829245303837,0.10174133538860801,0.021374451865034366,3.295557654194508e-09,0.4738054867682945,0.4250720876169074,0.2170350326674015,0.13174549013422557,0.048350457948774836,3.2408984148043092e-09
24040,0.5200934824235756,0.495645449461879,0.18693457908663114,0.10488066815816822,0.02025665722163384,2.490385164537752e-09,0.47267003990170314,0.4244304608464825,0.21394443831813367,0.137432868488284,0.043775332057375486,1.478564312438342e-09
24080,0.5209409252437548,0.4981745000127213,0.18120329057060044,0.10354327242294727,0.018596202927042036,2.5144605090834723e-09,0.4727990629065555,0.42504479159514486,0.2086715662752248,0.13988371401062996,0.04348110954388879,2.15133614755654e-09
24120,0.5226396074767979,0.5015001798029518,0.17379454641735528,0.09655640904493688,0.01811551190857845,2.1871072071883383e-09,0.473787895369259,0.42652900875406047,0.2013591768686912,0.1382630647950051,0.04319535553259995,3.1620860283721335e-09
24160,0.5233216032516241,0.5051417345367681,0.16513586192381405,0.08830139193229093,0.018733893780825437,3.5590609712555447e-09,0.474120964361374,0.42724425445278746,0.19240438070636534,0.1342821529159825,0.036496996194497505,4.0786389644039636e-09
24200,0.5231334223686234,0.5087904178056584,0.15510318034311601,0.08784705837177659,0.01825004231523192,5.063329711839725e-09,0.47336371328347826,0.4263584203657546,0.18127889658142535,0.13462356546632492,0.038014775740720486,3.1498150421607906e-09
24240,0.5234046122259047,0.5126639292867524,0.14316078030327986,0.08598361748516484,0.018313320966643974,3.282488767881035e-09,0.4718331377107265,0.42473521783032897,0.16735161016864286,0.13810263997869204,0.03414896091196378,2.096954114525836e-09
24280,0.5246024097682289,0.51677030108173,0.1290063290591076,0.07324289668077287,0.019718655766631118,3.988275553020422e-09,0.47004611516320477,0.4233412033117291,0.15167634776001043,0.13612188380590942,0.024212143774268658,2.4322697147588475e-09
24320,0.5262287288603242,0.5207192490068654,0.1131321411555534,0.05607704313387347,0.02008294630757027,2.2987034434077504e-09,0.46855745053917736,0.42228014102112316,0.13924059533352814,0.12822636944269994,0.02971469504088636,2.5461980889300718e-09
24360,0.5271653870205409,0.5242214669652377,0.09646021974968269,0.04694834146536403,0.020205268605002134,4.172786837425027e-09,0.4679462266257729,0.4212638438276576,0.13421424092995654,0.12214349199311841,0.05179718058356392,2.702544403540132e-09
24400,0.5275584938178121,0.5269185013203849,0.07880266343630596,0.038432272579494504,0.02302923964545326,3.450190975788107e-09,0.4690207382250614,0.4204137444281247,0.134489403570917,0.11912024488704963,0.07059024031144885,2.9586904030116364e-09
24440,0.5291666889311025,0.5283626813330405,0.05943430498207664,0.02789234870955327,0.025575187144719836,3.877909803160598e-09,0.47166137005986203,0.4209329702574118,0.13618157841015227,0.11573996148381878,0.08106502193446333,4.285699854110978e-09
24480,0.530687346279632,0.5301888014393678,0.04094919462401222,0.02632763650209189,0.016242975288407107,3.992106152157963e-09,0.47445015995588463,0.42347492492624095,0.13817623595635586,0.11017185315365428,0.08300846825716363,2.7608440882052575e-09
24520,0.5319164499194211,0.531325339875492,0.03266314425730255,0.026799097149125057,0.01646717663279617,3.1264070503939308e-09,0.4766386138827146,0.4265013799879534,0.13938375226891034,0.1014817704842078,0.07716792322325933,2.8790853898844377e-09
24560,0.5325414899235381,0.5312955545781552,0.03535889067209753,0.028433291690534858,0.01810088834451477,2.876158324293705e-09,0.4782025087654862,0.4285143186331902,0.1374396658788779,0.093418265708692,0.06965426170584325,3.0361096600337836e-09
24600,0.5322906885636408,0.5301910137711923,0.0465093596209945,0.0348175393656167,0.019869307304895084,2.7511649464942855e-09,0.47848906900841653,0.42944492243644433,0.1330464499251415,0.09041433775242937,0.061340539532620496,2.295198249842988e-09
24640,0.5310717680410205,0.5279188188776761,0.06346426218261772,0.04530096284621642,0.019057805537455154,3.631363851730794e-09,0.4775430194811629,0.42926483146801014,0.12889173182002522,0.08902420846193719,0.05260756883721486,3.3916580591832178e-09
24680,0.5298977784428921,0.5246123865531116,0.08106315465090486,0.0572142724478018,0.018840771500256745,2.5685334482733716e-09,0.4764005570172915,0.42838398673323624,0.1284213322837504,0.0884070936127574,0.046945091750498956,3.724175524506748e-09
24720,0.5291890055824796,0.521584456816545,0.09816183915221599,0.06130079441919262,0.017619021096648136,2.7540476527060867e-09,0.47526694818024373,0.4278483316645461,0.1315871908495214,0.09817191257823057,0.020637591603203734,3.695259887562072e-09
24760,0.5285312185352355,0.5193719078040628,0.11351032877403218,0.06084623737078495,0.01825794880292699,3.836772329882222e-09,0.47377906087563204,0.4276439779539083,0.13315902431026497,0.10986044447767322,0.043837536894011354,1.5925851016929317e-09
24800,0.5275962576264451,0.5175932650892895,0.12667723706029624,0.07203324134804664,0.018659647799664666,4.349251288849769e-09,0.47181680037584345,0.4272508864011991,0.13365746497851475,0.11440917381273986,0.05414488268496061,2.2727214830757747e-09
24840,0.5264066998373459,0.5161439304091822,0.13726328315006403,0.08590668484126829,0.01757150282932916,4.471090325506858e-09,0.4691726609295889,0.4265834056255275,0.13905091579241863,0.11194932270562918,0.04635664736395136,2.9715620533365143e-09
24880,0.5253907541626169,0.5151691390459349,0.14502389589159978,0.0923368852419194,0.0188799645193906,1.4784985305576968e-09,0.46599562029610453,0.4257548695295547,0.1434161273424486,0.1089414104610526,0.026295802091031318,2.825273875365811e-09
24920,0.525317097742517,0.5147501157348687,0.15003322427346713,0.09571879107544101,0.020035878649802927,3.5149395510791093e-09,0.462876247163775,0.42544648438304655,0.14409344859856363,0.10794975845104911,0.02816836325225751,2.439976590163961e-09
24960,0.5261462872692716,0.5146697273979712,0.15277424976135923,0.09895285948610685,0.018991930065983095,4.03988049160455e-09,0.4601274023590076,0.4261711920145466,0.14525176033106219,0.11447776202232984,0.047950780364790536,2.4338915990639838e-09
25000,0.5272210554141542,0.5143737807665836,0.15369516204223424,0.09845176102970411,0.018784579863530514,4.104779221383729e-09,0.45834281190680726,0.4275925730742315,0.1476760122409518,0.12469002943983083,0.06203161073466029,2.235692812151826e-09
25040,0.5287339453623422,0.5135145190958184,0.15338626096199048,0.09662136160383253,0.018660399798178403,3.293974784660573e-09,0.4581433453964347,0.4296730693721975,0.14964525717890248,0.13268518453056471,0.06871518934089453,3.484815878470666e-09
25080,0.5308487518995154,0.512271154347517,0.1529946155481281,0.09536155038215645,0.016740096312229374,1.9150485220358486e-09,0.45862508597268076,0.43268307106407056,0.1515590293618539,0.1373540573997138,0.07297737566451497,2.3354019247002655e-09
25120,0.5331391263951933,0.5112299784923302,0.15158278382481544,0.09129668116423079,0.01749313333679629,2.191473870411254e-09,0.45893679566453555,0.436217107523062,0.15174757797297483,0.13871651489098497,0.07544482715250146,3.361987773847998e-09
25160,0.535885264847621,0.5108687289345264,0.1478079886212609,0.08535076889734056,0.01934310023669182,1.573935877349029e-09,0.45968222871387876,0.4394035069531494,0.15360571404582096,0.13186709925658419,0.06804543824243177,2.3765165648534123e-09
25200,0.5391986884464184,0.5109780355000232,0.14359164152333748,0.07699346420640243,0.018987783481284253,3.1746155416928408e-09,0.46081218933042345,0.44208711733663025,0.15718906118722745,0.11798335928221002,0.04370204246366168,3.059120742514971e-09
25240,0.5418842401431407,0.5112836062810027,0.1396487626013619,0.06558778999735941,0.018916823658514312,3.892186379641253e-09,0.4620397804018592,0.4449917534656058,0.15813838579436854,0.10317481869482839,0.04810966935727261,3.0496495081375104e-09
25280,0.5432759751890455,0.5118927140880853,0.13512761684785043,0.05818843106613899,0.01824202400118307,4.357191466219126e-09,0.4641340042429042,0.44860403925557335,0.1558909976521537,0.10016490312775775,0.050303926090745056,2.934074718305094e-09
25320,0.5439728486767652,0.5127613729481053,0.13139180594446234,0.05401545180644691,0.01704822443942112,3.2294598453554364e-09,0.4669115414354825,0.4529103329524823,0.152960145320452,0.1032912228703851,0.06331310486672173,3.0389658807821333e-09
25360,0.5442108442501026,0.5139521021520249,0.12827698474752255,0.043531656306255044,0.01790411055706558,2.075513204480205e-09,0.46931519852413794,0.4572810615494647,0.14908475720267025,0.1026582428906627,0.0782504468617241,3.5543790234764383e-09
25400,0.5439877345677993,0.5157654862747458,0.12355334436822263,0.030895329498810475,0.018744277207730625,4.3606241694043075e-09,0.4714778968543343,0.46022293708756307,0.14538636629430202,0.09648918572812887,0.08380195948420828,3.759432103594278e-09
25440,0.5438082972148442,0.5180451741020846,0.11734312659803983,0.03256522421321384,0.01595559085139516,3.001701851473462e-09,0.47370756089562127,0.46098977407696895,0.1438131444901394,0.08917051270605378,0.07523180590948407,2.986380588833063e-09
25480,0.5436400761173986,0.5204233495440191,0.11037119363912072,0.03176115081488972,0.016660300980860947,2.817299665915028e-09,0.47595632833900886,0.46020648831975747,0.1392390544875949,0.08319060242647452,0.05376017022025573,2.7560244668661808e-09
25520,0.5428713323364965,0.5227039638297037,0.10208574279279614,0.023941801027525706,0.01441044852745454,2.229313363731995e-09,0.4784404298202483,0.4590019718753294,0.12837165611799436,0.08286970572927797,0.05879951829535745,3.028636862388879e-09
